Price,Score,Reviews_number,Experience,Status,Video_presentation,Photo,Adults,All,Children 1-3 years old,Children 4-5 years old,Children 6-7 years old,Pupils of 1-4 grades,Pupils of 10-11 grades,Pupils of 5-9 grades,Students
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1450,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
650,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
650,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1150,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
850,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2150,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2150,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1550,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,1,19,4,0,1,1,0,0,0,0,0,1,0,1
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.6,2,9,2,0,1,0,0,0,0,0,0,1,0,1
1000,5.0,1,13,5,0,1,1,0,0,0,0,0,1,0,1
900,4.9,7,28,2,0,1,0,0,0,0,0,0,1,0,0
700,5.0,5,17,6,0,1,1,0,1,1,1,0,1,0,1
700,3.8,3,6,4,0,1,0,0,0,0,0,0,1,0,0
450,5.0,3,10,4,0,1,1,0,0,1,1,0,1,0,1
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.6,4,4,2,0,1,0,0,0,0,0,0,1,0,1
1000,5.0,3,47,2,0,0,0,0,0,0,0,0,1,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,5.0,1,13,4,0,0,1,0,0,0,0,0,1,0,1
500,5.0,3,15,4,0,1,1,0,0,1,1,0,1,0,1
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,4.9,6,27,4,0,1,1,0,0,1,1,0,1,0,1
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,5.0,1,10,4,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2250,5.0,1,31,4,0,0,1,0,0,0,0,0,1,0,1
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,5.0,4,16,6,0,1,1,0,0,0,0,0,1,0,1
550,5.0,1,10,2,0,1,0,0,0,0,0,1,0,0,0
